id,total_games,win,lose,kill,death,assist,cs,jungle_cs,gold,pick_rate,ban_rate,ward,kills_per_game,deaths_per_game,assists_per_game,wards_per_game,gold_per_game,cs_per_game,jg_cs_per_game,win_rate,region,rank,sumofallgames,name,role1,role2,role3,class_type,archetype_type
19,13915,6947,6968,99729,91347,101111,941970,1124037,157435652,0.0408,0.014054043643823223,28303,7.16701401365433,6.564642472152354,7.2663312971613365,2.03399209486166,11314.096442687747,67.69457420050306,80.77879985627021,49.92454186130075,na,all,3407916,Warwick,Jungle,Top,NA,Fighter,Diver
20,12833,6386,6447,58547,75202,156022,463132,1324735,133290294,0.0377,0.02136848439193968,32551,4.562222395386893,5.860048312943193,12.157874230499493,2.5365074417517337,10386.526455232604,36.08914517260189,103.22878516325099,49.762331489129586,na,all,3407916,Nunu & Willump,Jungle,Mid,NA,Tank,Vanguard
21,47628,23883,23745,305168,294224,377769,8172514,492037,559095737,0.1398,0.016039421138173814,82911,6.407323423196439,6.177542621987066,7.931657848324515,1.740803728898967,11738.803581926597,171.59053497942386,10.330834803057025,50.144872763920375,na,all,3407916,Miss Fortune,Bottom,NA,NA,Marksman,Marksman
22,30172,15450,14722,154510,185467,302313,4294096,289262,328038504,0.0885,0.007272479744810609,53416,5.120973087630916,6.1469905872994826,10.019653983826064,1.7703831366830174,10872.282381015511,142.3205621105661,9.58710062309426,51.20641654514119,na,all,3407916,Ashe,Bottom,NA,NA,Marksman,Marksman
23,14445,7077,7368,86692,81157,55407,2678660,334555,181603630,0.0424,0.21426525850006295,16753,6.001523018345448,5.61834544825199,3.835721703011423,1.1597784700588438,12572.075458636205,185.43856005538248,23.16060920733818,48.992731048805815,na,all,3407916,Tryndamere,Top,Mid,NA,Fighter,Skirmisher
24,27918,13828,14090,164094,175043,108962,4568006,558495,328308622,0.0819,0.11187159594603258,35847,5.877713303245218,6.2698975571316,3.902930009312988,1.2840103159252096,11759.747188193996,163.62225087757002,20.004835589941973,49.53076867970485,na,all,3407916,Jax,Top,NA,NA,Fighter,Skirmisher
25,18575,9047,9528,58238,115898,234668,748187,144477,164706109,0.0545,0.17365745023449852,75963,3.1352893674293405,6.239461641991925,12.633539703903095,4.089528936742934,8867.08527590848,40.27924629878869,7.778034993270525,48.70524899057874,na,all,3407916,Morgana,Support,NA,NA,Mage,Catcher
26,16479,8379,8100,40538,79848,212467,1056995,27159,141559115,0.0484,0.029591398699605566,64519,2.4599793676800776,4.845439650464227,12.893197402755021,3.9152254384367984,8590.273378238971,64.14193822440681,1.648097578736574,50.84653194975424,na,all,3407916,Zilean,Support,NA,NA,Controller,Specialist
27,11193,5855,5338,50411,65803,96091,1847572,152774,123135194,0.0328,0.0048795216394533405,13199,4.503797015992138,5.878942196015367,8.584919145894755,1.1792191548289108,11001.08943089431,165.06495130885375,13.649066380773698,52.30947913874743,na,all,3407916,Singed,Top,Mid,NA,Tank,Specialist
28,13247,6729,6518,124755,70004,91516,316112,1687425,159710409,0.0389,0.0834096269024697,24690,9.417603985808107,5.284517249188496,6.9084320978334715,1.8638182229938853,12056.34551219144,23.862912357514908,127.38167132180871,50.796406733600065,na,all,3407916,Evelynn,Jungle,NA,NA,Slayer,Assassin
29,31573,16118,15455,283574,218215,218660,4437461,570165,382917526,0.0926,0.058272856051808083,39328,8.981534855731162,6.911443321825611,6.925537642922751,1.245621258670383,12128.005764418966,140.54606784277706,18.058626041237765,51.049947740157734,na,all,3407916,Twitch,Bottom,NA,NA,Marksman,Marksman
30,19999,9671,10328,153449,148234,188642,1825108,2119359,259841616,0.0587,0.06587779707028917,32110,7.672833641682084,7.412070603530177,9.43257162858143,1.6055802790139506,12992.730436521826,91.2599629981499,105.97324866243312,48.35741787089354,na,all,3407916,Karthus,Jungle,NA,NA,Mage,Battlemage
